,score,turns_taken,execution_time,largest_tile
0,2876,466,14.432296000013594,256
1,12184,1450,28.79352280002786,1024
2,2516,422,14.067106399976183,256
3,3564,592,13.895722799992654,256
4,6628,918,22.855576500005554,512
5,2912,480,11.417228499951307,256
6,6656,914,23.386152199993376,512
7,3712,592,17.173131400020793,256
8,4932,698,20.669470500026364,512
9,1344,276,8.5860502999858,128
10,3164,518,13.403778999985661,256
11,6528,898,19.875665100000333,512
12,7084,972,21.78615419997368,512
13,12496,1506,47.74875070003327,1024
14,6932,954,29.677689599979203,512
15,3156,536,17.72774090000894,256
16,2884,476,16.606558799976483,256
17,2356,382,14.032312299998011,256
18,6344,840,22.896643300016876,512
19,7368,1028,26.33421499998076,512
20,3060,502,15.4397116000182,256
21,7360,1018,24.874065999989398,512
22,7176,988,26.324529999983497,512
23,1652,340,12.17092889995547,128
24,7180,992,25.859984299982898,512
25,5360,746,22.557726199971512,512
26,6972,944,26.28709269996034,512
27,1512,316,11.345153699978255,128
28,2320,388,16.58072909998009,256
29,6920,926,34.97325839998666,512
30,6648,896,24.15934329997981,512
31,2852,462,12.978383899957407,256
32,2788,452,17.683266300009564,256
33,1644,334,11.84325199999148,128
34,3168,530,17.387492000008933,256
35,3264,544,14.723433599981945,256
36,3172,522,13.603300699964166,256
37,5268,718,20.012350899982266,512
38,6932,962,26.342998799984343,512
39,3232,522,18.316177700005937,256
40,3128,524,13.43275460001314,256
41,3348,546,15.879320400010329,256
42,6360,856,25.455191000015475,512
43,3244,536,13.299164100026246,256
44,3228,536,13.962970399996266,256
45,5528,772,23.325215599965304,512
46,2532,428,13.841176700021606,256
47,5544,782,23.140436700021382,512
48,5164,712,20.62384270003531,512
49,10528,1242,32.9724722999963,1024
50,2896,482,13.94120760000078,256
51,7404,986,23.363339499977883,512
52,2784,460,15.170736200001556,256
53,3072,504,16.69394339999417,256
54,1620,324,10.097334699996281,128
55,3380,560,16.600880899990443,256
56,6984,948,25.367790599993896,512
57,3584,586,19.15539039997384,256
58,2424,408,13.897744400019292,256
59,7144,980,26.201675200019963,512
60,3264,516,18.712390400003642,256
61,6188,840,25.33483619999606,512
62,10432,1198,31.15305249998346,1024
63,2916,470,17.182048799993936,256
64,3148,520,19.061666599998716,256
65,3064,504,19.737203099997714,256
66,6380,860,28.918550699949265,512
67,3384,564,17.208166300028097,256
68,5460,770,20.928988100029528,512
69,5328,736,23.341066900000442,512
70,2580,422,14.145087199984118,256
71,10228,1192,33.258669399947394,1024
72,6844,926,28.556012900022324,512
73,4952,686,23.712454599968623,512
74,7084,974,24.972481800010428,512
75,3396,538,16.03745830000844,256
76,5340,744,20.855688499985263,512
77,3152,520,19.10359640000388,256
78,6360,862,24.211249199986923,512
79,5500,788,24.072935800009873,512
80,7136,978,25.768513899995014,512
81,7232,1004,25.863379100046586,512
82,4972,698,20.105740000028163,512
83,5456,758,22.853078299958725,512
84,2416,404,13.98018559999764,256
85,5268,712,17.119967699982226,512
86,7100,974,27.647751400014386,512
87,6700,904,26.427774899988435,512
88,2924,466,15.804745399975218,256
89,6404,882,29.10896030004369,512
90,3448,566,15.75766190001741,256
91,1604,316,11.09829679998802,128
92,7228,1006,30.279192999994848,512
93,1336,278,10.199679000012111,128
94,2900,474,16.17978150001727,256
95,4592,626,20.840737899998203,512
96,7164,990,29.6485401999671,512
97,3292,542,17.66789159999462,256
98,3128,510,20.654286800010595,256
99,1340,274,10.368086999980733,128
100,3048,494,18.171011099999305,256
101,5644,784,23.311182099976577,512
102,3176,526,18.39913209999213,256
103,11808,1386,35.4031471000053,1024
104,7172,984,32.94456039997749,512
105,5260,728,23.572745199955534,512
106,5620,774,21.51568509999197,512
107,5348,740,22.078601000015624,512
108,3268,546,19.202681599999778,256
109,7064,956,23.599295599968173,512
110,5488,766,25.385266400000546,512
111,3096,508,16.668341499986127,256
112,3320,558,18.436748299980536,256
113,3068,504,15.29485270002624,256
114,7308,1000,27.391868499980774,512
115,5148,726,18.37890970002627,512
116,3252,524,15.412497900018934,256
117,7168,986,24.811016999999993,512
118,3080,510,18.682542100024875,256
119,3388,572,17.655934799986426,256
120,3356,550,16.419265699980315,256
121,3056,488,17.942365899973083,256
122,5036,682,22.225211899960414,512
123,6724,926,25.324373199953698,512
124,6432,874,26.818622899998445,512
125,6160,832,24.468990099965595,512
126,6496,894,23.08615699998336,512
127,7100,974,28.164128099975642,512
128,3092,506,15.698574599984568,256
129,3144,532,16.329467400035355,256
130,3708,588,15.912443300010636,256
131,3400,566,16.907768700039014,256
132,7872,1086,29.29519600002095,512
133,6236,822,28.423366800008807,512
134,7080,972,28.056664299976546,512
135,5760,794,21.542831900005694,512
136,1460,308,12.090339199989103,128
137,3372,558,17.006788300001062,256
138,1568,308,11.72264880000148,128
139,3032,504,18.3005338999792,256
140,6800,908,23.82875819999026,512
141,6276,838,27.766605000011623,512
142,6472,892,24.76174779998837,512
143,3064,504,17.834998600010294,256
144,2476,424,13.070180500042625,256
145,1624,326,11.442555199959315,128
146,6880,944,27.146164000034332,512
147,3504,584,17.025224999990314,256
148,7364,1004,28.555885999987368,512
149,4752,664,21.714992799970787,512
150,7096,972,26.991557399975136,512
151,3052,496,18.58823970000958,256
152,3188,530,17.851014799962286,256
153,5436,772,21.869620600016788,512
154,2856,462,16.069242600002326,256
155,6892,924,24.756433799979277,512
156,6340,860,24.90927289996762,512
157,7156,990,26.446038399997633,512
158,3204,532,16.141043700044975,256
159,3112,514,17.127548799966462,256
160,3152,520,17.45681709999917,256
161,3040,498,17.3094896999537,256
162,4740,656,19.71572160004871,512
163,6880,916,26.647107900003903,512
164,3048,492,15.490632000030018,256
165,7592,1036,23.59803179994924,512
166,6716,888,26.076249999983702,512
167,12088,1408,37.60141200001817,1024
168,3748,594,17.20456009998452,256
169,3328,544,16.975989300000947,256
170,7180,990,27.82279910001671,512
171,3068,504,17.31281500001205,256
172,1492,314,12.294630799966399,128
173,5388,746,22.649842099985108,512
174,6840,914,25.66408280003816,512
175,6592,896,27.582131600007415,512
176,6376,870,26.697313399985433,512
177,7044,956,26.669477100018412,512
178,7060,962,24.833346600004006,512
179,7148,984,25.51377879997017,512
180,3628,592,19.22117509995587,256
181,3336,550,14.614834400010295,256
182,1352,278,8.994455600040965,128
183,1664,338,10.734794199990574,128
184,6336,848,23.246576499950606,512
185,5600,780,21.110142699966673,512
186,6960,946,25.696472499985248,512
187,7124,968,27.177617500012275,512
188,5704,804,23.69328000000678,512
189,3100,512,18.4692879000213,256
190,3236,532,19.96118830004707,256
191,6900,916,21.200198899954557,512
192,7024,946,25.760694600001443,512
193,6832,936,27.822292099997867,512
194,3188,522,18.186805100005586,256
195,3128,518,16.810526099987328,256
196,5540,786,26.29668989998754,512
197,5424,754,24.467631899984553,512
198,7084,952,26.20910889998777,512
199,1296,262,9.594684400013648,128
200,3096,512,18.84701040002983,256
201,1452,302,12.7894435999915,128
202,2768,460,15.402746199979447,256
203,2976,484,17.618401199986693,256
204,5496,776,29.000674399954733,512
205,6012,784,25.43939600000158,512
206,2404,408,15.561243699979968,256
207,5244,720,25.663482400006615,512
208,6832,920,29.348141900030896,512
209,5304,714,25.73411490005674,512
210,1608,318,13.512369200005196,128
211,3152,514,17.141929899982642,256
212,6888,942,31.312675900000613,512
213,6184,824,22.818789299984928,512
214,7000,934,23.464238000044134,512
215,8620,1166,30.618855499953497,512
216,12028,1410,34.040164200006984,1024
217,12420,1480,34.59585839998908,1024
218,5700,794,20.226020100002643,512
219,3420,572,14.792924400011543,256
220,3600,584,15.988003500038758,256
221,7700,1066,23.54320449999068,512
222,3020,488,17.250096600037068,256
223,3084,504,14.087834700010717,256
224,7108,974,24.39763209997909,512
225,5692,798,21.686617899977136,512
