,score,turns_taken,execution_time,largest_tile
0,616,168,180.3898066699985,64
1,312,114,38.24464341300336,32
2,396,138,56.72935181399953,32
3,652,170,181.97311646900198,64
4,328,124,85.86990343100479,32
5,992,234,143.74700729200413,64
6,772,210,78.4642828290016,64
7,624,176,54.66144467599952,64
8,452,148,55.63647273199604,32
9,716,192,258.44928067,64
10,896,224,119.5606629229951,64
11,752,192,235.03938856400055,64
12,512,162,210.06386618599936,32
13,392,128,200.00228389899712,32
14,720,194,192.10449032500037,64
15,420,122,45.78264077100175,64
16,548,150,86.55310851000104,64
17,564,152,91.85163612500037,64
18,588,164,231.80834108000272,64
19,320,116,74.06384716100001,32
20,516,150,52.90731410499575,64
21,864,224,175.77184713500174,64
22,740,202,131.97690603299998,64
23,592,170,45.16668913399917,32
24,692,186,63.64267431299959,64
25,576,158,185.65234597800008,64
26,696,184,94.9491639350017,64
27,600,162,136.27993716000492,64
28,912,226,122.07211069299956,64
29,284,110,40.92159710499982,32
30,680,182,85.83525727899541,64
31,404,134,80.96836522800004,32
32,280,108,82.34046262800257,32
33,296,106,96.25563594300183,32
34,780,196,163.76112465299957,64
35,632,174,149.8210561369997,64
36,1080,236,331.75492143399606,128
37,724,192,147.95196084200143,64
38,272,104,117.38744205699913,32
39,652,174,125.49313392499607,64
40,624,172,141.02822519800247,64
41,584,160,119.66578787600156,64
42,788,192,167.13381857900094,64
43,464,154,114.56543680399773,32
44,784,202,175.03839293100464,64
45,300,110,121.71832995299337,32
46,616,174,253.06796340500296,64
47,372,134,100.92791707799915,32
48,580,158,255.34189685700403,64
49,436,142,207.189394619003,32
50,268,102,124.46975926500454,32
51,644,174,241.52379475499765,64
52,916,222,137.5471283470033,64
53,320,116,69.78118850199826,32
54,332,120,151.71686153500195,32
55,432,140,68.3099365809976,32
56,628,172,139.18081251299736,64
57,264,100,179.55111837099685,32
58,652,178,72.9453553179992,64
59,712,188,152.53541920000134,64
60,620,168,59.280544045999704,64
61,616,166,119.33633010099584,64
62,568,156,71.92086414200458,64
63,804,204,66.21012314800464,64
64,464,152,89.79230461500265,32
65,972,208,161.92082019399822,128
66,708,190,112.72007094899891,64
67,256,104,50.76517676799995,32
68,684,190,66.28333760600071,64
69,344,124,143.00666969599843,32
70,856,222,67.54644708299747,64
71,584,168,55.08414235899545,64
72,648,182,71.53091922600288,64
73,720,198,59.38707279299706,64
74,452,142,82.88318386500032,32
75,336,124,41.568388478997804,32
76,1040,222,399.79301481499715,128
77,384,130,153.2373066720029,32
78,404,132,56.246259352999914,32
79,604,168,83.22768941599497,64
80,436,124,282.7860519570022,64
81,644,170,100.22488899799646,64
82,600,164,287.4121396000046,64
83,296,112,47.439096603004145,32
84,468,136,81.74475734400039,64
85,260,102,92.44356107399653,32
86,840,220,75.71778976499627,64
87,344,126,44.9143318399947,32
88,292,104,199.9411804840056,32
89,260,104,176.29877701400255,32
90,376,124,125.39528083299956,32
91,520,162,226.41699083500134,32
92,588,164,58.98150381600135,64
93,372,132,44.51572388099885,32
94,308,118,46.81016154000099,32
95,420,138,194.1051438459981,32
96,500,142,93.11104617700039,64
97,628,174,141.62394291800592,64
98,760,200,61.56555913500051,64
99,636,178,199.81385309899633,64
100,384,136,57.33275238399801,32
101,688,188,59.640980675998435,64
102,440,126,141.98429324800236,64
103,304,108,77.98817122499895,32
104,620,170,61.940031787002226,64
105,412,138,79.62160441700689,32
106,696,186,64.03390518499509,64
107,1248,258,78.44851818800089,128
108,816,210,59.169381553001585,64
109,584,162,47.103449246998935,64
110,1112,238,99.13173721000203,128
111,672,180,59.77669945499656,64
112,1176,256,183.73386647799634,128
113,1076,232,385.40250232299877,128
114,924,242,102.58868347399402,64
115,644,180,248.3388384400023,64
116,492,142,50.27834041800088,64
117,904,222,64.84225678799703,64
118,700,186,96.60539113199775,64
119,744,204,160.3165886909992,64
120,300,114,104.67691408200335,32
121,396,138,90.13475016000302,32
122,652,178,44.49811464400409,64
123,304,114,44.14885662600136,32
124,828,206,136.05589600800158,64
125,828,216,68.61414381000213,64
126,664,182,61.67809609899996,64
127,340,126,85.90035922000243,32
128,656,184,56.103962804998446,64
129,576,158,54.99115583400271,64
130,628,172,62.92940874299529,64
131,656,184,65.15041618200485,64
132,452,140,99.03153718799877,32
133,560,150,159.2755438929962,64
134,472,138,277.1451272580016,64
135,340,126,102.305711297995,32
136,640,178,191.88614977899852,64
137,524,154,195.68538320600055,64
138,980,206,202.33395507499517,128
139,808,218,77.03121888500027,64
140,376,130,50.13143440300337,32
141,500,142,122.13949153299473,64
142,260,96,53.194405579000886,32
143,560,168,180.37484868799947,32
144,500,160,54.254908944996714,32
145,608,170,72.17733718099771,64
146,604,170,146.09460075300012,64
147,284,108,39.32636890299909,32
148,476,154,178.23675009600265,32
149,576,158,104.0654588690013,64
150,728,198,69.14718502100004,64
151,1092,236,345.41404070399585,128
152,416,140,73.53041181700246,32
153,580,158,54.94831332600006,64
154,788,212,72.82755295000243,64
155,308,114,48.54870608399506,32
156,644,180,150.8289759399995,64
157,540,172,120.6238034719936,32
158,276,110,43.97523340400221,32
159,396,130,168.31400969399692,32
160,776,206,279.96859857500385,64
161,368,130,49.77241046800191,32
162,284,108,48.22116645100323,32
163,300,114,43.283887388999574,32
164,460,134,58.19043663000048,64
165,700,180,57.47304872499808,64
166,340,124,42.014137400001346,32
167,760,204,161.0601956899991,64
168,644,176,65.48993058900669,64
169,820,212,89.01550255899929,64
170,344,126,124.6463522970007,32
171,712,190,70.46230933700281,64
172,264,100,31.78718368800037,32
173,728,196,300.2471071309992,64
174,1096,240,189.95025173999602,128
175,488,156,148.8704786160015,32
176,412,138,44.94198942699586,32
177,716,196,80.13601883000229,64
178,472,146,52.35212065599626,32
179,796,200,76.15607752100186,64
180,316,116,266.4804971889971,32
181,756,190,77.83274817899655,64
182,612,166,164.742992872998,64
183,276,102,145.311151463,32
184,428,152,47.162654084997484,32
185,600,166,237.13442243999452,64
186,564,172,54.19452110600105,32
187,892,232,59.949261296998884,64
188,608,164,56.836276038004144,64
189,312,118,76.94453490200249,32
190,272,102,40.18179395399784,32
191,316,116,42.801972096996906,32
192,648,176,55.37272062499687,64
193,1152,252,72.64582604400493,128
194,1200,252,354.4797126150006,128
195,508,150,160.21690204199695,32
196,1132,244,88.2685956360001,128
197,600,168,59.28690572999767,64
198,308,114,172.6237472089997,32
199,720,196,312.92061444100545,64
200,600,168,125.27224021200527,64
201,720,194,54.422792416997254,64
202,560,168,84.34589198000322,32
203,928,226,63.83563420599967,64
204,352,126,136.82456086300226,32
205,596,176,73.28561035500024,64
206,560,168,62.63211967199459,32
207,496,156,55.5192550829961,32
208,460,132,263.89730539599987,64
209,356,120,48.642726334001054,32
210,572,172,186.59199343300133,32
211,688,190,143.67566226499912,64
212,600,170,270.51162306199694,64
213,752,200,298.2945523340022,64
214,652,178,106.43653199200344,64
215,696,184,68.59871568499511,64
216,448,144,51.05689355300274,32
217,300,114,44.19078697900113,32
218,352,124,45.95952447800664,32
219,672,174,66.35097677500016,64
220,764,206,73.93340041999909,64
221,996,238,110.37180293599522,64
222,380,136,49.23348235800222,32
223,576,158,61.01693302900094,64
224,348,124,199.5348733589999,32
225,756,202,114.93272391199571,64
226,608,184,56.976275344000896,32
227,504,144,267.2848858389989,64
228,692,194,388.44239625000046,64
229,716,194,306.67802576699614,64
230,744,198,64.65252201099793,64
231,688,188,65.44080126500194,64
232,712,184,197.53849798400188,64
233,632,176,68.92782785199961,64
234,704,188,67.44226971000171,64
235,352,124,42.92435168700467,32
236,344,122,48.294312646001345,32
237,508,148,285.14007321999816,64
238,368,126,238.89445855999656,32
239,336,124,40.832190336004714,32
240,860,218,69.08858901700296,64
241,444,148,60.02939229399635,32
242,372,128,51.76005896699644,32
243,584,160,52.555052460003935,64
244,596,160,64.08651024600113,64
245,648,180,57.394904871995095,64
246,696,184,59.427171647999785,64
247,708,188,70.25952209399838,64
248,1092,232,396.259083019002,128
249,452,150,55.49363992700091,32
250,1016,210,71.43029342500085,128
251,700,184,67.85336317699694,64
252,440,144,52.24042084300163,32
253,320,116,222.6529816770053,32
254,304,116,45.126466009998694,32
255,708,194,363.96069815300143,64
256,244,108,36.29227029700269,16
257,648,182,58.64011427399964,64
258,644,180,361.75196772100026,64
259,748,198,184.78718132200447,64
260,420,136,52.30898447299842,32
261,620,176,58.98738676500216,64
262,804,206,57.87139556799957,64
263,412,140,54.59199783099757,32
264,576,158,60.43023927899776,64
265,1088,240,166.78248625099513,128
266,424,144,52.03460978400108,32
267,632,170,302.9534215750027,64
268,564,152,66.14659736899921,64
269,900,222,86.16311336700164,64
270,700,186,65.78242102600052,64
271,636,176,66.98627866900642,64
272,496,144,58.88799349300098,64
273,348,130,43.11507079999865,32
274,684,190,334.63709596199624,64
275,780,208,63.10861717600346,64
276,752,202,74.48109536100674,64
277,504,146,60.32362100600585,64
278,276,110,39.33522644999903,16
279,788,192,265.35690523199446,64
280,316,116,263.7431497150028,32
281,380,128,49.23000987499836,32
282,564,172,307.38645513400115,32
283,320,116,46.234367299999576,32
284,1232,266,75.48349267199956,128
285,1144,240,79.452385882003,128
286,392,130,249.93775633600308,32
287,536,154,53.36627686599968,64
288,468,154,45.876276388000406,32
289,292,108,44.59244989400031,32
290,700,198,64.76524699400034,64
291,320,118,47.94655065600091,32
292,380,136,153.6039941370036,32
293,560,150,255.7637987420021,64
294,616,170,61.516170481998415,64
295,416,134,239.3509088350038,32
296,596,160,52.111519449004845,64
297,560,158,51.38372511399939,64
298,592,166,60.42598367699975,64
299,660,176,63.74315813800058,64
300,528,162,51.89643388400145,32
301,784,202,62.89825191500131,64
302,220,88,36.283648278993496,32
303,528,160,54.80816324099578,32
304,604,168,59.66258410300361,64
305,352,126,50.57979096399504,32
306,520,160,61.43056490100571,32
307,824,214,69.85119917499833,64
308,852,224,70.29011266899761,64
309,808,216,82.98737376699864,64
310,548,154,60.72228933300357,64
311,596,164,60.07901362499979,64
312,872,210,331.6295681219999,64
313,564,156,60.651693277999584,64
314,408,142,48.52974646999792,32
315,296,108,202.48499247299333,32
316,472,138,274.9092207039939,64
317,1220,258,373.4900772070032,128
318,460,148,57.523814536994905,32
319,560,170,55.79826975900505,32
320,432,140,43.21365268799855,32
321,516,158,268.63983845099574,32
322,272,102,204.72753271200054,32
323,760,204,84.42664011300076,64
324,704,186,77.65734097500535,64
325,636,176,80.76010237500304,64
326,712,196,159.0690791990055,64
327,1444,302,138.17407951399946,128
328,712,190,99.80779508399428,64
329,840,220,242.70583082999656,64
330,464,142,68.0295808370065,32
331,364,128,65.17212189700513,32
332,596,168,188.1231105400002,64
333,804,212,271.3015569709969,64
334,436,142,74.76950286100328,32
335,352,126,236.7296089349984,32
336,528,154,55.28563906099589,64
337,432,146,54.04264415199577,32
338,416,140,53.56699544000003,32
339,692,194,58.29157365900028,64
340,996,210,65.12691712399828,128
341,428,138,48.52000181499898,32
342,596,166,253.4787544810024,64
343,812,220,75.10221471499972,64
344,272,104,46.12196458499966,32
345,720,190,54.61066660199867,64
346,880,226,127.13935127200239,64
347,620,178,64.78043386599893,64
348,664,182,66.32169066099596,64
349,672,180,61.7948213530035,64
350,1548,320,99.04222422600287,128
351,472,140,246.21173339000234,64
352,324,118,135.8638865729954,32
353,156,74,31.128191466996213,16
354,332,122,49.95873295899946,32
355,292,106,212.01249093599472,32
356,560,156,58.101068395000766,64
357,724,194,69.75839299800282,64
358,804,204,60.311109960995964,64
359,612,168,72.36216866600444,64
360,404,134,52.461919306995696,32
361,580,178,116.834381132001,32
362,644,180,98.28640943500068,64
363,444,144,67.44052304199431,32
364,352,126,198.59122329599631,32
365,676,188,67.29863450700213,64
366,1292,264,168.06225732700113,128
367,272,96,65.48656051599392,32
368,708,194,191.5545708339996,64
369,356,120,53.93390962899866,32
370,528,158,62.88174380999408,32
371,476,152,180.73369536599785,32
372,648,182,66.47878382300405,64
373,576,158,59.8320513150029,64
374,1176,256,162.14448516099947,128
375,664,184,58.13714088699635,64
376,316,122,79.16972628099757,32
377,300,114,40.564975370994944,32
378,612,174,134.11595845400007,32
379,752,184,58.26192209099827,64
380,1108,230,128.88637394300167,128
381,632,178,58.40852680399985,64
382,636,176,56.63902963500004,64
383,268,108,96.85320207499899,32
384,696,190,60.990069967003365,64
385,624,170,110.97775259800255,64
386,724,190,115.20349745500425,64
387,476,146,54.19949048799754,32
388,744,200,83.00574228099867,64
389,708,194,98.14760652100085,64
390,300,114,52.12579717799963,32
391,636,176,60.17121262600267,64
392,612,166,60.78741809799976,64
393,308,112,53.29547045900108,32
394,580,160,54.15539734799677,64
395,732,204,56.8498434380017,64
396,888,214,66.43718561699643,64
397,1184,262,67.24674528299511,128
398,756,204,43.40039748499839,64
399,496,154,34.44549128799554,32
400,648,182,33.69210048000241,64
401,612,164,26.45715445499809,64
402,468,156,26.81791466800496,32
403,644,178,27.67022580500634,64
404,672,186,28.964798364999297,64
405,672,184,24.069120537002163,64
406,676,186,31.53684961300314,64
407,576,162,23.7768791540002,64
408,428,138,21.674079921001976,32
409,452,130,22.317911906997324,64
410,536,164,22.905518352003128,32
411,288,108,19.64495845100464,32
412,348,118,19.031048222997924,32
413,612,168,28.68427471099858,64
414,332,122,22.217316813999787,32
415,536,154,25.285361923997698,64
416,600,168,30.080268921003153,64
417,344,126,23.638721363000514,32
418,372,126,26.907417249996797,32
419,512,148,30.293073323999124,64
420,324,118,20.921417083998676,32
421,632,168,30.712322687999404,64
422,808,212,31.56429968399607,64
423,324,120,24.816079363998142,32
424,268,102,19.312939232993813,32
425,596,178,30.27738768499694,32
426,972,240,40.40955923800357,64
427,896,230,37.89128370000253,64
428,436,144,29.702445787996112,32
429,320,110,24.06803877499624,32
430,624,170,28.38120280000294,64
431,264,102,22.443454552005278,32
432,424,138,25.45282398499694,32
433,544,162,28.47459930399782,32
434,504,146,27.84262367500196,64
435,708,188,26.49346869299916,64
436,1380,282,46.19392220200098,128
437,724,196,38.79984134699771,64
438,1504,320,66.90927176699915,128
439,628,172,29.94049834500038,64
440,696,184,40.83588708599564,64
441,820,218,31.98831639999844,64
442,244,96,17.541985388001194,32
443,452,148,29.706439119996503,32
444,896,220,38.97340329200233,64
445,712,190,38.24173730400071,64
446,284,104,22.969622486001754,32
447,372,132,25.180437327006075,32
448,672,186,39.02470782399905,64
449,344,126,22.961647924996214,32
450,416,132,23.589135479996912,32
451,712,190,45.55363263599429,64
452,308,112,29.5588511370006,32
453,660,170,37.17332821399759,64
454,728,192,40.72560260099999,64
455,716,198,42.80948522499966,64
456,300,120,26.397542865001014,16
457,592,182,35.79394984799728,32
458,952,230,44.29217476299527,64
459,648,182,37.73301088900189,64
460,372,130,28.789943182004208,32
461,528,160,35.62771559700195,32
462,616,168,37.41888352300157,64
463,256,102,27.960777915999643,32
464,344,120,27.156408727998496,32
465,832,222,44.60490704100084,64
466,288,110,25.24208021799859,32
467,1104,242,37.286200730995915,128
468,316,122,30.25934338100342,32
469,704,188,42.55031217200303,64
470,368,136,29.289677954999206,32
471,424,140,28.644816976004222,32
472,372,132,26.59842264499457,32
473,584,162,31.763119914001436,64
474,316,114,21.819051212994964,32
475,716,198,31.94794619899767,64
476,696,186,33.899331221000466,64
477,524,140,27.43068199600384,64
478,408,136,27.941303471001447,32
479,632,180,33.317166093002015,64
480,1212,266,39.86872611800209,128
481,436,142,25.592741845001,32
482,764,194,36.44249145199865,64
483,672,174,25.493430242000613,64
484,572,176,27.452161382992927,32
485,328,120,23.243435699994734,32
486,696,186,28.047371984001074,64
487,472,152,24.79262704300345,32
488,620,170,28.27658183499443,64
489,360,118,22.278812903998187,32
490,768,202,28.39272727700154,64
491,396,134,22.36383528699662,32
492,616,170,23.068923101003747,64
493,352,124,19.646732973997132,32
494,1388,280,26.642172641004436,128
495,616,168,20.770453909004573,64
496,412,136,18.844504690998292,32
497,620,190,20.742570287999115,32
498,320,116,17.60780853700271,32
499,552,152,17.15480867199949,64
