,score,turns_taken,execution_time,largest_tile
0,3164,520,23.254379599999083,256
1,1112,248,10.158568099999684,128
2,4848,666,30.176072099999146,512
3,1188,258,10.838951899997483,128
4,964,200,8.48847079999905,128
5,1464,290,12.758159299999534,128
6,3012,480,21.494508299998415,256
7,1628,348,14.838220899997395,128
8,3176,530,22.64858120000281,256
9,540,150,6.294083600001613,64
10,1252,250,11.391257200000837,128
11,2992,478,21.4748182000003,256
12,2584,430,18.96376919999966,256
13,1476,310,13.291563499999029,128
14,576,156,6.289050999999745,64
15,3084,512,22.472314599999663,256
16,1456,304,13.973585100000491,128
17,2216,382,17.0796749000001,256
18,1252,262,11.60619460000089,128
19,1420,298,13.756766599999537,128
20,2608,438,20.028339399999822,256
21,744,192,8.469711599998845,64
22,544,150,6.395814300001803,64
23,3200,530,23.897414299997763,256
24,1328,276,12.685335900001519,128
25,1400,292,13.01548510000066,128
26,532,146,6.436567200002173,64
27,1524,318,14.76049829999829,128
28,2884,466,20.522339900002407,256
29,2372,404,18.141270900003292,256
30,892,190,8.451347300000634,128
31,1176,252,11.244832800002769,128
32,4612,630,27.58156240000244,512
33,2860,464,21.76940900000045,256
34,900,214,9.591685700001108,64
35,1976,362,16.35636059999888,128
36,968,238,10.815782900001068,64
37,1572,324,14.369877600001928,128
38,1440,298,13.77480629999991,128
39,1128,240,10.789249400000699,128
40,1592,318,14.279096299997036,128
41,2864,468,21.637104699999327,256
42,2188,370,17.291174400001182,256
43,1484,312,14.871193399998447,128
44,1320,266,12.369088899999042,128
45,1396,286,13.374261499997374,128
46,3092,516,24.231867200000124,256
47,2852,462,20.780697399997734,256
48,1324,262,12.413306500002363,128
49,1744,332,15.199922300002072,128
50,2284,380,17.934518000001844,256
51,1308,270,12.262268000002223,128
52,1184,236,10.686064500001521,128
53,2544,424,19.474831500003347,256
54,700,188,8.512569000002259,64
55,1316,270,12.530775399998674,128
56,3188,522,23.696450899999036,256
57,2612,440,20.77873169999657,256
58,1688,336,15.424974100002146,128
59,940,232,10.333172900001955,64
60,808,198,8.802964000002248,64
61,2476,424,20.055060599999706,256
62,1072,242,11.174413600001571,64
63,2820,454,21.32457870000144,256
64,1240,254,12.290101800001139,128
65,1012,212,9.491805999998178,128
66,2972,482,22.813895200000843,256
67,656,180,8.157312299998011,64
68,644,174,7.6202862999998615,64
69,2488,410,19.682511900002282,256
70,912,224,9.804930300000706,64
71,1124,244,11.40015510000012,128
72,2740,430,19.619092799999635,256
73,1276,260,12.652976499997749,128
74,980,204,9.392199900001287,128
75,1416,288,13.43960270000025,128
76,532,144,6.63477100000091,64
77,1316,276,13.004910899999231,128
78,1304,264,11.979523800000607,128
79,564,154,6.994227099999989,64
80,684,184,8.580227400001604,64
81,960,206,9.686067700000422,128
82,2672,458,21.471027399999002,256
83,2544,434,19.787134799997148,256
84,1580,314,14.602175200001511,128
85,2360,398,18.72769750000225,256
86,1196,246,11.402598099997704,128
87,1452,304,14.080864899999142,128
88,3092,516,24.087147799997183,256
89,1000,208,9.851658300001873,128
90,1548,312,14.900404600000911,128
91,1208,256,11.639494500002911,128
92,1752,330,15.431799499998306,128
93,820,194,9.118612599999324,64
94,1500,312,13.815755600000557,128
95,2820,468,21.777888299999177,256
96,2144,402,18.034500800000387,128
97,1516,304,14.126932899998792,128
98,2680,460,21.832012700000632,256
99,464,136,6.175555300000269,64
100,5860,820,38.35333019999962,512
101,1396,300,13.468692899998132,128
102,572,156,7.265731200001028,64
103,752,202,9.125216100001126,64
104,400,114,5.227126599998883,64
105,2868,466,21.81589630000235,256
106,1260,272,12.248084899998503,128
107,1332,278,13.131810700000642,128
108,1288,256,12.010567500001343,128
109,1460,294,13.730172700001276,128
110,712,186,8.399541599999793,64
111,2880,474,22.74163789999875,256
112,616,170,7.907173499999772,64
113,1628,318,14.295636599999852,128
114,1584,330,15.51933569999892,128
115,1020,246,11.458249600000272,64
116,6080,812,38.95303769999737,512
117,604,168,7.674272899999778,64
118,1316,272,12.932398099997954,128
119,1664,316,14.719300300002942,128
120,3088,506,23.361560099998314,256
121,1732,332,15.15623019999839,128
122,620,170,7.673370299999078,64
123,1552,308,14.118960800002242,128
124,2108,360,16.13042199999836,256
125,1028,248,11.578638100003445,64
126,1388,284,13.398733699999866,128
127,552,154,6.901521499999944,64
128,3076,506,24.035789600002317,256
129,1280,262,12.06765379999706,128
130,2636,418,19.125615000000835,256
131,2128,366,17.113279600001988,256
132,716,166,7.726437100001931,64
133,724,176,8.127500700000382,64
134,1660,322,15.257138299999497,128
135,1476,308,14.487323100001959,128
136,2832,460,21.587653200000204,256
137,1292,272,12.61057019999862,128
138,1380,280,13.052008999999089,128
139,1300,270,12.505524100000912,128
140,3100,512,23.804364699997677,256
141,756,184,8.356627799999842,64
142,2080,394,18.271377799999755,128
143,4576,618,28.62924529999873,512
144,1324,274,12.87188800000149,128
145,2336,378,17.799980699997832,256
146,2736,440,20.367373499997484,256
147,2736,446,21.524099000002025,256
148,1312,276,12.85760030000165,128
149,772,190,8.850571999999374,64
150,584,162,7.7186430000001565,64
151,1364,280,13.159367200001725,128
152,2188,364,17.319570399999066,256
153,1456,298,13.931351500003075,128
154,1876,298,13.611007299998164,256
155,1612,320,14.77536439999676,128
156,668,172,8.101800199998252,64
157,1468,292,13.841920099999697,128
158,2668,462,21.848271899998508,256
159,2600,440,20.645462799999223,256
160,596,166,7.41345839999849,64
161,1328,276,12.79929059999995,128
162,1360,280,12.899796000001515,128
163,604,170,8.09321429999909,64
164,1448,300,13.691810700001952,128
165,2460,424,19.85443740000119,256
166,1584,308,14.054174100001546,128
167,2384,410,19.462409100000514,256
168,2544,412,19.627915099998063,256
169,268,104,4.907326399999874,32
170,808,190,8.3924365999992,64
171,1252,250,11.617403000000195,128
172,2748,444,21.402682700001606,256
173,2336,390,18.66945229999692,256
174,1400,286,13.367482199999358,128
175,1500,318,15.066314600000624,128
176,2352,398,17.98911219999718,256
177,464,142,6.33546220000062,32
178,3496,568,26.8174156999994,256
179,648,170,7.8021932000010565,64
180,2384,404,19.284179499998572,256
181,1416,288,13.226226400001906,128
182,1420,302,13.966392000002088,128
183,3048,504,24.059810200000356,256
184,1560,324,14.899507000001904,128
185,1636,330,15.291286100000434,128
186,744,198,8.87853030000042,64
187,1632,330,15.713759400001436,128
188,1508,314,14.068328800000018,128
189,880,212,9.547273000000132,64
190,3216,524,24.507297399999516,256
191,1496,308,14.077918499999214,128
192,2812,452,20.579687899997225,256
193,1416,288,13.239822700001241,128
194,1428,294,13.789810300000681,128
195,1340,272,12.804733799999667,128
196,2376,392,18.34755970000333,256
197,3100,512,23.93251180000152,256
198,1580,314,14.614423200000601,128
199,1304,264,12.143246899999212,128
200,1504,300,13.492186499999661,128
201,1288,266,12.537250500001392,128
202,1520,306,14.767410699998436,128
203,4140,644,29.936895700000605,256
204,4648,634,30.111346399997274,512
205,1312,274,12.614751299999625,128
206,1268,256,11.966954299998179,128
207,1540,316,14.528418500001862,128
208,3104,508,23.756796499998018,256
209,1496,298,14.131749799998943,128
210,3108,510,23.748447900001338,256
211,1444,294,13.533646299998509,128
212,2472,422,20.23042080000232,256
213,920,222,10.155174100000295,64
214,3236,554,25.746630900001037,256
215,2256,370,17.633390099999815,256
216,1028,222,10.21809740000026,128
217,932,228,10.268407300001854,64
218,1256,270,12.506467499999417,128
219,2728,430,20.126969299999473,256
220,1668,340,15.839853099998436,128
221,1560,306,13.709794500002317,128
222,2844,456,21.875957399999606,256
223,2432,410,18.675080799999705,256
224,2784,458,21.122212499998568,256
225,3444,584,26.839449399998557,256
226,2792,456,21.760608799999318,256
227,1400,298,14.236847299998772,128
228,1088,232,10.184398900000815,128
229,3164,522,24.9079802999986,256
230,2988,496,22.564990300001227,256
231,1964,390,18.005499700000655,128
232,3032,494,23.34552149999945,256
233,1376,290,13.519471800002066,128
234,1496,298,13.624600899998768,128
235,3132,524,24.932823300001473,256
236,692,184,8.482879099999991,64
237,1120,248,11.246882499999629,128
238,1292,266,12.552875599998515,128
239,1156,248,11.619603899998765,128
240,1308,268,12.367459799999779,128
241,1748,334,15.806533599999966,128
242,3036,494,22.404507399998693,256
243,2452,394,19.330646200000047,256
244,3052,500,23.624038300000393,256
245,2408,400,18.447985699996934,256
246,2872,470,22.69197129999884,256
247,1056,224,10.496612000002642,128
248,2904,484,22.962909499998204,256
249,2424,408,19.30101879999711,256
250,2344,392,18.405786200000875,256
