,score,turns_taken,execution_time,largest_tile
0,6456,872,0.052911179999682645,512
1,1456,300,0.016881769000065106,128
2,3124,528,0.030562659999304742,256
3,2868,468,0.028101034999963304,256
4,6364,862,0.05269203599982575,512
5,6288,842,0.050481350000154634,512
6,6660,916,0.055310099000053015,512
7,3064,500,0.02790362500036281,256
8,1424,298,0.017648578999796882,128
9,1356,278,0.015656159999707597,128
10,6380,878,0.05133001600006537,512
11,2828,450,0.02470586499930505,256
12,7204,1002,0.061180835000413936,512
13,3052,496,0.02984654000010778,256
14,5448,770,0.044164742000248225,512
15,5408,746,0.04349896300027467,512
16,4924,688,0.04092205999950238,512
17,4448,590,0.03464365200034081,512
18,3048,496,0.02859730500040314,256
19,3352,550,0.031695605000095384,256
20,2400,408,0.02354183799980092,256
21,2220,370,0.02080450299945369,256
22,7200,986,0.060344588999214466,512
23,3416,560,0.034039535999909276,256
24,4732,644,0.036756755000169505,512
25,6296,838,0.05051439299950289,512
26,3136,514,0.03303068700006406,256
27,5432,760,0.04488291600046068,512
28,3016,486,0.02786812300018937,256
29,1284,262,0.013769160999800079,128
30,3608,580,0.03481670099972689,256
31,3072,506,0.029766305000521243,256
32,5264,728,0.04274830099984683,512
33,6652,896,0.053109143000256154,512
34,7056,958,0.05693815900031041,512
35,3156,524,0.030037067999728606,256
36,6204,866,0.04987528400033625,512
37,2624,462,0.027432513999883668,256
38,3356,558,0.03175150099923485,256
39,5852,818,0.04704829500042251,512
40,3180,522,0.03149032300007093,256
41,6712,924,0.055837346000771504,512
42,3488,590,0.035411146999649645,256
43,3176,538,0.033404732000235526,256
44,2376,392,0.021149793000404316,256
45,3244,536,0.03205742700083647,256
46,6444,880,0.05219879200012656,512
47,5308,728,0.04331693299991457,512
48,1536,328,0.018302251000022807,128
49,5384,732,0.04382327500024985,512
50,2352,404,0.024158717000318575,256
51,3084,498,0.031252109000888595,256
52,3192,532,0.03039139900010923,256
53,5464,772,0.046180194999578816,512
54,6448,880,0.052923354000085965,512
55,6420,870,0.05219367400059127,512
56,1376,290,0.016455293000035454,128
57,4436,614,0.03708252500018716,512
58,6592,892,0.053454689999853144,512
59,2768,454,0.029326647000743833,256
60,6140,820,0.048794704000101774,512
61,2512,426,0.02443853200020385,256
62,6316,850,0.051236107000477205,512
63,1788,352,0.02087191700047697,128
64,2348,392,0.024257465000118827,256
65,1672,328,0.01929456299967569,128
66,6616,910,0.051336765999622,512
67,5564,762,0.04188327700012451,512
68,5008,676,0.04005845400024555,512
69,4904,680,0.040681911000319815,512
70,6604,906,0.05330850799964537,512
71,1392,282,0.015020000999356853,128
72,2740,440,0.02750350300084392,256
73,6436,872,0.05029933900004835,512
74,1636,334,0.019573833999857015,128
75,3052,496,0.02865460900011385,256
76,6892,942,0.05590993799978605,512
77,3656,574,0.03375317100017128,256
78,6764,910,0.05911916399963957,512
79,3296,548,0.030586866000703594,256
80,5088,692,0.0409189880001577,512
81,10476,1240,0.07416909499988833,1024
82,1488,314,0.017953284999748576,128
83,1600,322,0.017448126999624947,128
84,6936,934,0.055531863999931375,512
85,6956,938,0.05505493300006492,512
86,3544,570,0.03224343999954726,256
87,6088,808,0.04823820799992973,512
88,6748,936,0.05558861900044576,512
89,6472,872,0.05354111900032876,512
90,3396,540,0.031096943000193278,256
91,3104,512,0.029609665999487333,256
92,7016,962,0.05919541500043124,512
93,2764,470,0.02758976699988125,256
94,3024,494,0.03489830099988467,256
95,4984,694,0.03974921899953188,512
96,3096,518,0.03105643799972313,256
97,2444,416,0.024554997999985062,256
98,5392,754,0.04344287999992957,512
99,3080,512,0.02882488200066291,256
100,5508,756,0.04272074400068959,512
101,6812,928,0.0555398120004611,512
102,4556,612,0.032725930999731645,512
103,3096,516,0.030881976999808103,256
104,5320,734,0.042269682000551256,512
105,6336,852,0.04994889099998545,512
106,5332,730,0.04450760200052173,512
107,3136,520,0.029862970999602112,256
108,7032,950,0.055685763999463234,512
109,1356,280,0.015184521000264795,128
110,2464,426,0.024628746000416868,256
111,3176,524,0.03193851800006087,256
112,7072,970,0.055171515000438376,512
113,1712,346,0.019504502000017965,128
114,6528,898,0.05418679699960194,512
115,2136,362,0.019952443999500247,256
116,3032,498,0.029057814999760012,256
117,4588,690,0.03930235799998627,256
118,6952,964,0.05717290899974614,512
119,2776,454,0.027004751000276883,256
120,1804,372,0.0220494109998981,128
121,1752,320,0.018213849000858318,128
122,1304,264,0.014533485999891127,128
123,2064,340,0.019680805999996664,256
124,2948,492,0.0276795919999131,256
125,7760,1030,0.05861294199985423,512
126,3192,532,0.02892904600048496,256
127,7048,968,0.05531074800001079,512
128,2924,496,0.028085313000701717,256
129,3176,524,0.031171581000307924,256
130,5644,802,0.04741142199964088,512
131,5408,748,0.04282515900013095,512
132,5288,720,0.041389787000298384,512
133,2952,476,0.02728071399997134,256
134,6816,928,0.053295247999813,512
135,7032,950,0.061205658000289986,512
136,6612,908,0.052348159999382915,512
137,3080,502,0.029079420000016398,256
138,3008,492,0.027778524000495963,256
139,5580,798,0.04824734500016348,512
140,1332,268,0.015358660999481799,128
141,3052,498,0.027751833999900555,256
142,6824,946,0.05498409699976037,512
143,1392,284,0.015949645000546298,128
144,5436,750,0.04340551199948095,512
145,5424,746,0.043958000000202446,512
146,5516,776,0.04616462300054991,512
147,2788,462,0.02681954499985295,256
148,2876,480,0.02985814699968614,256
149,3224,520,0.02945953800008283,256
150,9700,1106,0.06391333499959728,1024
151,2736,446,0.025076399000681704,256
152,4576,612,0.036102267000387656,512
153,2484,426,0.02478694000001269,256
154,6960,966,0.05579434700030106,512
155,6920,934,0.05606055599946558,512
156,6448,882,0.051498220000212314,512
157,6996,942,0.05587767100041674,512
158,1432,296,0.016837314999975206,128
159,6164,834,0.04964475700035109,512
160,3112,518,0.028483644000516506,256
161,1336,278,0.01503537300050084,128
162,2852,470,0.02757511900017562,256
163,3192,526,0.030165929000759206,256
164,3388,560,0.03153383799963194,256
165,6340,858,0.05099592399983521,512
166,5420,752,0.04308980200039514,512
167,7064,962,0.05877261899968289,512
