,score,turns_taken,execution_time,largest_tile
0,1108,242,20.128564599901438,128
1,976,234,20.481170600047335,64
2,1696,352,30.275247199926525,128
3,492,160,13.230361900059506,32
4,592,156,12.79955119988881,64
5,280,106,9.028962899930775,32
6,704,186,15.32540770014748,64
7,408,136,11.34768719994463,32
8,736,194,16.21113370009698,64
9,328,114,9.316568200010806,32
10,756,204,17.522425799863413,64
11,824,216,19.12009199988097,64
12,1088,230,19.939882499864325,128
13,732,192,16.38695179997012,64
14,624,172,14.739988500019535,64
15,764,194,16.393161000218242,64
16,584,160,13.631173199974,64
17,768,202,16.92002259986475,64
18,612,166,14.367543200030923,64
19,872,210,17.667185499798506,64
20,1052,232,20.213660500012338,128
21,748,198,16.51206890004687,64
22,816,210,17.996184600051492,64
23,580,160,13.755284999962896,64
24,712,190,16.8297965999227,64
25,944,232,20.31449790019542,64
26,560,152,13.379436699906364,64
27,1032,246,22.624987999908626,64
28,780,210,17.667359200073406,64
29,792,206,18.141571499872953,64
30,708,188,16.511143599869683,64
31,584,162,14.045958000002429,64
32,764,206,18.053480699891225,64
33,748,198,17.174945899983868,64
34,372,132,11.70478339982219,32
35,548,164,14.667867499869317,32
36,1080,238,22.518957500113174,128
37,724,188,17.333409199956805,64
38,484,156,13.964022600091994,32
39,628,174,17.153757999883965,64
40,740,194,18.986176500096917,64
41,720,188,17.47043630015105,64
42,576,176,17.191453099949285,32
43,512,154,15.524259299971163,32
44,720,194,18.693778700195253,64
45,1044,250,25.64908320014365,64
46,620,176,17.848830400034785,64
47,660,176,19.790497600100935,64
48,724,194,20.69646089989692,64
49,836,198,22.399428399978206,64
50,264,106,10.937166899908334,16
51,328,120,12.647654700092971,32
52,732,194,20.574404400074854,64
53,700,186,20.31596409995109,64
54,656,174,18.266585299978033,64
55,620,172,17.62646590010263,64
56,1028,242,25.179596999892965,64
57,704,188,19.858109600143507,64
58,788,198,19.493911300087348,64
59,912,226,21.954448599833995,64
60,584,160,16.249433499993756,64
61,748,200,19.73255610000342,64
62,380,124,12.748521300032735,32
63,940,230,22.451848600059748,64
64,760,206,19.529313000151888,64
65,756,204,19.269447800004855,64
66,404,134,12.050746999913827,32
67,784,210,19.32094859983772,64
68,548,170,15.470307700103149,32
69,652,170,15.784179500071332,64
70,564,158,14.462511399993673,64
71,1120,262,25.227227400057018,64
72,1048,254,24.27895040018484,64
73,924,224,20.52792159980163,64
74,704,188,17.338989300187677,64
75,952,224,21.37129250005819,64
76,616,168,14.73197770002298,64
77,416,142,12.872295100009069,32
78,904,214,20.019365899963304,64
79,900,220,20.513888099929318,64
80,356,124,11.143106299918145,32
81,984,240,21.68587510008365,64
82,648,180,16.291696599917486,64
83,860,222,19.929609299870208,64
84,668,184,16.631431499961764,64
85,1192,270,24.843320599989966,64
86,724,192,17.80044179991819,64
87,1144,244,22.91803970001638,128
88,1308,296,28.00140399998054,64
89,772,202,18.50770999980159,64
90,864,212,18.930934200063348,64
91,652,180,16.419474700000137,64
92,432,140,12.963867699960247,32
93,764,204,18.82038510008715,64
94,808,208,19.29448220017366,64
95,652,174,16.05169719993137,64
96,1176,268,24.52525209984742,64
97,664,190,17.70825030002743,64
98,1172,248,24.044474400114268,128
99,504,152,14.029651699820533,32
100,736,190,18.57513609994203,64
101,1172,254,24.01729049999267,128
