,score,turns_taken,execution_time,largest_tile
0,992,242,13.410619700000098,64
1,372,130,7.4549107999991975,32
2,436,146,7.972465800001373,32
3,1272,276,14.611522799998056,128
4,692,202,11.210666000002675,32
5,460,152,8.512812400000257,32
6,280,108,6.020836700001382,32
7,1248,268,14.623682299999928,128
8,760,204,10.95488689999911,64
9,852,220,11.461661999997887,64
10,504,144,7.593470199997682,64
11,1568,320,18.40255099999922,128
12,744,198,10.911584600002243,64
13,868,218,12.012234499998158,64
14,584,160,8.573713599998882,64
15,888,216,11.900158000000374,64
16,1056,226,12.582059500000469,128
17,600,164,9.425654799997574,64
18,644,186,10.052512300000672,32
19,588,180,9.683977600001526,32
20,784,202,10.878592799999751,64
21,584,162,8.99113639999996,64
22,748,200,10.361414899998636,64
23,680,174,9.627893400000175,64
24,1392,296,15.775818699999945,128
25,260,104,5.689417699999467,32
26,424,138,7.714189000002079,32
27,1096,226,12.609281299999566,128
28,768,202,10.800750999998854,64
29,292,112,6.424563700002182,32
30,548,150,8.846885000002658,64
31,720,188,10.297391699998116,64
32,816,216,11.422666599999502,64
33,344,128,7.441799899999751,32
34,1300,264,13.96231809999881,128
35,428,144,7.72103739999875,32
36,1068,250,13.560379100003047,64
37,808,192,10.942595600001368,64
38,648,182,10.07226399999854,32
39,944,232,12.890540099997452,64
40,1192,270,14.433509899998171,64
41,1116,264,13.223015699997632,64
42,548,152,8.071202600000106,64
43,972,240,12.962986599999567,64
44,684,182,10.170603699996718,64
45,620,190,10.897632500000327,32
46,352,128,6.8254123000006075,32
47,652,182,10.116466899999068,64
48,1028,224,12.6297756999993,128
49,340,118,6.323428899999271,32
50,660,180,9.753170599997247,64
51,600,166,9.410699100000784,64
52,532,160,9.332586600001378,32
53,656,184,9.950312400000257,64
54,764,212,11.802458799997112,32
55,784,200,11.136102500000561,64
56,920,200,11.261973199998465,128
57,492,140,7.614620600001217,64
58,1152,248,13.500147200000356,128
59,428,146,8.114175599999726,32
60,668,188,10.672260200000892,64
61,1260,272,15.122349600002053,128
62,760,206,10.854992099997617,64
63,364,120,6.346675100001448,32
64,828,218,12.38668509999843,64
65,696,192,10.943505900002492,64
66,1092,272,14.924335399999109,64
67,668,180,10.700046800000564,64
68,452,148,8.181789999998728,32
69,500,156,8.136678799997753,32
70,732,192,10.731059300000197,64
71,924,226,12.318043700000999,64
72,608,184,9.956270000002405,32
73,1016,246,13.149263499999506,64
74,292,110,6.03168100000039,32
75,752,198,11.058181100001093,64
76,688,186,10.04613579999932,64
77,692,186,10.916263400002208,64
78,656,174,9.925153199998022,64
79,392,132,7.12232049999875,32
80,780,202,11.1185484000016,64
81,436,142,7.8358822999980475,32
82,536,160,9.092539900000702,32
83,644,188,10.397442299999966,32
84,776,206,11.4622875999994,64
85,708,190,10.900194199999532,64
86,560,160,8.787202200001047,64
87,812,210,11.732457399997656,64
88,868,224,12.910832000001392,64
89,520,160,8.897116799998912,32
90,568,174,9.384455600000365,32
91,828,216,11.943162499999744,64
92,452,138,7.199255800001993,32
93,324,118,6.648924299999635,32
94,852,222,12.78615770000033,64
95,740,198,11.342342300002201,64
96,576,158,9.192196600000898,64
97,632,174,10.087584199998673,64
98,560,170,9.550598800000444,32
99,680,176,9.955013899998448,64
100,432,150,8.202323899997282,32
101,592,164,9.582507300001453,64
102,380,126,7.367702499999723,32
103,560,170,9.637860999999248,32
104,756,198,11.560729699998774,64
105,708,184,10.719875599999796,64
106,588,156,9.001079599998775,64
107,968,224,13.094180799998867,64
108,508,148,8.008119099999021,64
109,892,234,12.077943599997525,64
110,808,208,11.381607800001802,64
111,816,196,11.088653299997532,64
112,900,228,12.455524900000455,64
113,692,186,10.574693999998999,64
114,1580,326,17.802465000000666,128
115,572,156,8.714164599998185,64
116,220,94,5.251507799999672,16
117,716,192,10.183337399997981,64
118,880,210,12.01602510000157,64
119,712,190,10.202384899999743,64
120,560,172,9.856977999999799,32
121,548,156,8.303129799998715,64
122,408,132,7.368019199999253,32
123,380,136,7.412615599998389,32
124,688,190,10.654145100001188,64
125,1004,238,13.108415399998194,64
126,1828,356,18.960030899997946,128
127,1528,316,17.073248999997304,128
128,500,152,8.180410199998732,32
129,484,158,8.36896490000072,32
130,688,182,10.179533599999559,64
131,1076,230,12.921167000000423,128
132,300,108,6.244747200002166,32
133,1200,266,14.8834640999994,128
134,868,226,12.197992500001419,64
135,628,174,9.313067700000829,64
136,728,196,9.762625700001081,64
137,352,128,6.687203000001318,32
138,664,174,9.801234900001873,64
139,416,132,7.0476147000008496,32
140,208,94,4.977046199997858,16
141,624,182,10.046044399998209,32
142,464,152,8.04914479999934,32
143,564,170,9.525894999998854,32
144,552,170,9.364129899997351,32
145,836,220,11.52923809999993,64
146,996,236,12.980236099996546,64
147,228,98,4.95161310000185,16
148,888,216,12.03685829999813,64
149,760,202,10.738783500000864,64
150,996,242,13.789703200000076,64
151,720,188,9.880209099999774,64
152,876,210,11.303412400000525,64
153,272,102,5.521023000001151,32
154,1164,256,13.969559400000435,128
155,728,192,10.791813700001512,64
156,476,152,8.29625020000094,32
157,680,184,9.865789100000256,64
158,840,202,11.044503299999633,64
159,360,134,7.028862900002423,32
160,676,180,9.546946700000262,64
161,608,180,9.588987300001463,32
162,640,176,9.863184600002569,64
163,468,136,7.55535940000118,64
164,744,198,10.634636300001148,64
165,848,222,12.069801300000108,64
166,168,82,4.439721200000349,16
167,552,158,8.532017699999415,64
168,836,224,11.794240100000025,64
169,760,186,10.749095600000146,64
170,396,132,7.148768999999447,32
171,936,240,13.090930700000172,64
172,312,120,6.5308952999985195,32
173,704,188,10.793795200002933,64
174,1092,238,12.82960599999933,128
175,940,224,12.854097700001148,64
176,932,228,11.632178299998486,64
177,1024,242,13.327896900002088,64
178,744,198,10.291177799997968,64
179,652,178,9.682979200002592,64
180,668,182,9.627212300001702,64
181,724,190,10.272417700001824,64
182,680,192,10.563010300000315,64
183,576,156,8.959719599999517,64
184,1456,304,16.0265427000013,128
185,1072,234,12.114975699998467,128
186,748,200,11.620806800001446,64
187,596,166,9.424968600000284,64
188,300,114,6.12162410000019,32
189,432,142,7.35876030000145,32
190,360,128,6.930502800001705,32
191,656,172,9.463359500001388,64
192,1052,236,12.692201900001237,64
193,412,138,7.466677899999922,32
194,512,162,9.060510799998156,32
195,496,152,8.666000799999892,32
196,448,148,8.352219000000332,32
197,720,196,11.108507699998881,64
198,596,166,9.692839399998775,64
199,704,188,10.59770280000157,64
200,668,170,9.684389699999883,64
201,336,124,6.856129200001305,32
202,556,152,8.433479899998929,64
203,212,96,5.317233699999633,16
204,516,158,8.97390020000239,32
205,452,148,7.724826900001062,32
206,420,140,7.6449805999982345,32
207,708,190,10.850430399998004,64
208,380,124,6.742840999999316,32
209,608,172,9.581339399999706,64
210,592,160,8.962993900000583,64
211,692,188,10.396036099999037,64
212,476,152,8.258246500001405,32
213,720,194,10.702936900001077,64
214,1628,326,18.91926720000265,128
215,844,220,12.094617200000357,64
216,460,152,8.281340900000941,32
217,1016,258,13.256259900001169,64
218,828,196,10.884836400000495,64
219,988,246,14.00438320000103,64
220,564,156,8.396484300003067,64
221,420,140,7.670947200000228,32
222,392,130,7.261968100003287,32
223,548,164,8.832062100002076,32
224,248,104,5.642074800001865,16
225,476,138,7.596973700001399,64
226,1300,270,15.39052090000041,128
227,1404,294,15.675403900000674,128
228,988,234,13.639827700000751,64
229,844,216,12.436841200000345,64
230,1328,274,15.300778199998604,128
231,976,238,12.964336199998797,64
232,1404,310,16.846119899997575,128
233,516,164,8.876515300002211,32
234,1268,274,15.086670800003048,128
235,496,150,8.51091919999817,32
236,796,204,11.404076599999826,64
237,564,164,9.40653459999885,64
238,1056,262,13.831357099999877,64
239,552,152,8.071041900002456,64
240,352,130,6.6276814000011655,32
241,372,128,6.977187299999059,32
